2680,19,-9,6,0.9,-0.43,0.29,0,0.0,0
2690,20,-10,4,0.95,-0.48,0.19,0,0.0,0
2700,20,-10,5,0.95,-0.48,0.24,0,0.0,0
2710,21,-10,3,1.0,-0.48,0.14,0,0.0,0
2720,21,-8,5,1.0,-0.38,0.24,0,0.0,0
2730,24,-8,4,1.14,-0.38,0.19,0,0.0,0
2740,24,-8,3,1.14,-0.38,0.14,0,0.0,0
2750,22,-8,5,1.05,-0.38,0.24,0,0.0,0
2760,21,-8,4,1.0,-0.38,0.19,0,0.0,0
2770,21,-8,5,1.0,-0.38,0.24,0,0.0,0
2780,19,-7,8,0.9,-0.33,0.38,0,0.0,0
2790,17,-8,7,0.81,-0.38,0.33,0,0.0,0
2800,15,-9,11,0.71,-0.43,0.52,0,0.01,0
2810,12,-10,12,0.57,-0.48,0.57,0,0.02,0
2820,11,-12,14,0.52,-0.57,0.67,0,0.03,0
2830,11,-14,15,0.52,-0.67,0.71,0,0.01,0
2840,10,-12,14,0.48,-0.57,0.67,0,0.0,0
2850,11,-12,14,0.52,-0.57,0.67,0,0.0,0
2860,11,-12,15,0.52,-0.57,0.71,0,0.0,0
2870,12,-11,17,0.57,-0.52,0.81,0,0.0,0
2880,9,-22,12,0.43,-1.05,0.57,0,0.0,0
2890,7,-16,7,0.33,-0.76,0.33,0,0.0,0
2900,8,-22,13,0.38,-1.05,0.62,0,0.0,0
2910,4,-15,6,0.19,-0.71,0.29,0,0.0,0
2920,0,-10,11,0.0,-0.48,0.52,0,0.0,0
2930,5,-25,1,0.24,-1.19,0.05,0,0.0,0
2940,8,-32,-12,0.38,-1.52,-0.57,0,0.0,0
2950,16,-13,13,0.76,-0.62,0.62,0,0.0,0
2960,17,3,24,0.81,0.14,1.14,0,0.0,0
2970,18,-13,18,0.86,-0.62,0.86,0,0.0,0
2980,8,-23,5,0.38,-1.1,0.24,0,0.0,0
2990,1,-15,7,0.05,-0.71,0.33,0,0.0,0
3000,3,-24,11,0.14,-1.14,0.52,0,0.02,0
3010,-2,-23,12,-0.19,-0.86,0.48,0,0.53,0
3020,-5,-11,10,-0.24,-0.52,0.48,0,0.92,0
3030,-6,-21,7,-0.29,-1.0,0.33,0,0.99,0
3040,-11,-32,6,-0.52,-1.52,0.29,0,1.0,0
3050,-15,-19,3,-0.71,-0.9,0.14,0,1.0,0
3060,-7,-4,-6,-0.33,-0.19,-0.29,0,0.9,0
3070,4,-10,-13,0.19,-0.48,-0.62,0,0.05,0
3080,-15,-23,-2,-0.71,-1.1,-0.1,0,0.09,0
3090,-9,-17,-2,-0.43,-0.81,-0.1,0,0.15,0
3100,-5,-9,-1,-0.24,-0.43,-0.05,0,0.13,0
3110,-16,-22,21,-1.43,1.19,0.0,0,0.3,0
3120,-16,-32,10,-0.76,-1.52,0.48,0,0.72,0
3130,-8,-15,5,-0.38,-0.71,0.24,0,0.94,0
3140,-16,-14,8,-0.76,-0.67,0.38,0,0.99,0
3150,-26,-26,3,-1.24,-1.24,0.14,0,1.0,0
3160,-17,-22,-8,-0.81,-1.05,-0.38,0,0.99,0
3170,-1,-3,-6,-0.05,-0.14,-0.29,0,0.89,0
3180,-2,-2,-3,-0.1,-0.1,-0.14,0,0.61,0
